canonical_playlist_index	video_id	canonical_title	youtube_url	transcript_info_json	primary_transcript_vtt	legacy_id	legacy_sequence	legacy_title	curated_output
194	FhBehgTFgME	What is the Spirit of Prophecy? || I’d Like to Know	https://www.youtube.com/watch?v=FhBehgTFgME	curation/transcripts/id-like-to-know/194-FhBehgTFgME-What is the Spirit of Prophecy？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/194-FhBehgTFgME-What is the Spirit of Prophecy？ ｜｜ I’d Like to Know.en-orig.vtt				
195	9IbCFH8mT_4	where is God's Kingdom? || I’d Like to Know	https://www.youtube.com/watch?v=9IbCFH8mT_4	curation/transcripts/id-like-to-know/195-9IbCFH8mT_4-where is God's Kingdom？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/195-9IbCFH8mT_4-where is God's Kingdom？ ｜｜ I’d Like to Know.en-orig.vtt				
196	BthIHIYl6JU	Are We Born Sinners? || I’d Like to Know	https://www.youtube.com/watch?v=BthIHIYl6JU	curation/transcripts/id-like-to-know/196-BthIHIYl6JU-Are We Born Sinners？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/196-BthIHIYl6JU-Are We Born Sinners？ ｜｜ I’d Like to Know.en-orig.vtt	ilk-016	016	Are We Born Sinners?	curation/curated/id-like-to-know/items/ilk-016.md
197	AlA0WdySUnk	Are Vaccines the Mark of the Beasts? || I’d Like to Know	https://www.youtube.com/watch?v=AlA0WdySUnk	curation/transcripts/id-like-to-know/197-AlA0WdySUnk-Are Vaccines the Mark of the Beasts？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/197-AlA0WdySUnk-Are Vaccines the Mark of the Beasts？ ｜｜ I’d Like to Know.en-orig.vtt	ilk-015	015	Are Vaccines the Mark of the Beasts?	curation/curated/id-like-to-know/items/ilk-015.md
198	Dn8tzso8WLw	Ellen White & Christmas Trees? || I’d Like to Know	https://www.youtube.com/watch?v=Dn8tzso8WLw	curation/transcripts/id-like-to-know/198-Dn8tzso8WLw-Ellen White & Christmas Trees？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/198-Dn8tzso8WLw-Ellen White & Christmas Trees？ ｜｜ I’d Like to Know.en-orig.vtt				
199	I7gsAPfeo5k	Does God Kill? || I’d Like to Know	https://www.youtube.com/watch?v=I7gsAPfeo5k	curation/transcripts/id-like-to-know/199-I7gsAPfeo5k-Does God Kill？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/199-I7gsAPfeo5k-Does God Kill？ ｜｜ I’d Like to Know.en-orig.vtt				
200	d9k19DZW8GA	Does The Book of Jasper Exist? || I’d Like to Know	https://www.youtube.com/watch?v=d9k19DZW8GA	curation/transcripts/id-like-to-know/200-d9k19DZW8GA-Does The Book of Jasper Exist？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/200-d9k19DZW8GA-Does The Book of Jasper Exist？ ｜｜ I’d Like to Know.en-orig.vtt				
201	fou3sP7A4yY	Lucifer on Earth Before Creation? || I’d Like to Know	https://www.youtube.com/watch?v=fou3sP7A4yY	curation/transcripts/id-like-to-know/201-fou3sP7A4yY-Lucifer on Earth Before Creation？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/201-fou3sP7A4yY-Lucifer on Earth Before Creation？ ｜｜ I’d Like to Know.en-orig.vtt				
202	KqouTtWK-u0	Shouting While Sharing the Message? || I’d Like to Know	https://www.youtube.com/watch?v=KqouTtWK-u0	curation/transcripts/id-like-to-know/202-KqouTtWK-u0-Shouting While Sharing the Message？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/202-KqouTtWK-u0-Shouting While Sharing the Message？ ｜｜ I’d Like to Know.en-orig.vtt				
203	ZVlOTxMgyi4	Can Women Give a Sermon? || I’d Like to Know	https://www.youtube.com/watch?v=ZVlOTxMgyi4	curation/transcripts/id-like-to-know/203-ZVlOTxMgyi4-Can Women Give a Sermon？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/203-ZVlOTxMgyi4-Can Women Give a Sermon？ ｜｜ I’d Like to Know.en-orig.vtt				
204	6Qut6yTTtxY	Worldwide Law Violating Conscience? || I’d Like to Know	https://www.youtube.com/watch?v=6Qut6yTTtxY	curation/transcripts/id-like-to-know/204-6Qut6yTTtxY-Worldwide Law Violating Conscience？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/204-6Qut6yTTtxY-Worldwide Law Violating Conscience？ ｜｜ I’d Like to Know.en-orig.vtt				
205	lMOPnkomsMs	Is Christmas Offering Pagan? || I’d Like to Know	https://www.youtube.com/watch?v=lMOPnkomsMs	curation/transcripts/id-like-to-know/205-lMOPnkomsMs-Is Christmas Offering Pagan？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/205-lMOPnkomsMs-Is Christmas Offering Pagan？ ｜｜ I’d Like to Know.en-orig.vtt				
206	BTMleZdgG80	Symbolic Meanings? || I’d Like to Know	https://www.youtube.com/watch?v=BTMleZdgG80	curation/transcripts/id-like-to-know/206-BTMleZdgG80-Symbolic Meanings？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/206-BTMleZdgG80-Symbolic Meanings？ ｜｜ I’d Like to Know.en-orig.vtt				
207	NyRL32378AA	What Should I Do During a Divorce? || I’d Like to Know	https://www.youtube.com/watch?v=NyRL32378AA	curation/transcripts/id-like-to-know/207-NyRL32378AA-What Should I Do During a Divorce？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/207-NyRL32378AA-What Should I Do During a Divorce？ ｜｜ I’d Like to Know.en-orig.vtt				
208	7pnFkCa0x_s	Can Pastors Cast Out Demons? || I’d Like to Know	https://www.youtube.com/watch?v=7pnFkCa0x_s	curation/transcripts/id-like-to-know/208-7pnFkCa0x_s-Can Pastors Cast Out Demons？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/208-7pnFkCa0x_s-Can Pastors Cast Out Demons？ ｜｜ I’d Like to Know.en-orig.vtt				
209	C3dOt7LVFjU	Who Do I Pray To? || I’d Like to Know	https://www.youtube.com/watch?v=C3dOt7LVFjU	curation/transcripts/id-like-to-know/209-C3dOt7LVFjU-Who Do I Pray To？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/209-C3dOt7LVFjU-Who Do I Pray To？ ｜｜ I’d Like to Know.en-orig.vtt				
210	7JVFDW_t9Sk	Is Loving God Self-Centered Love? || I'd Like to Know	https://www.youtube.com/watch?v=7JVFDW_t9Sk	curation/transcripts/id-like-to-know/210-7JVFDW_t9Sk-Is Loving God Self-Centered Love？ ｜｜ I'd Like to Know.info.json	curation/transcripts/id-like-to-know/210-7JVFDW_t9Sk-Is Loving God Self-Centered Love？ ｜｜ I'd Like to Know.en-orig.vtt				
211	_OpVguS3vII	Is Love a Decision or a Mindset? || I’d Like to Know	https://www.youtube.com/watch?v=_OpVguS3vII	curation/transcripts/id-like-to-know/211-_OpVguS3vII-Is Love a Decision or a Mindset？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/211-_OpVguS3vII-Is Love a Decision or a Mindset？ ｜｜ I’d Like to Know.en-orig.vtt				
212	nLkPXn_u634	We Can't Kill Cockroaches? || I’d Like to Know	https://www.youtube.com/watch?v=nLkPXn_u634	curation/transcripts/id-like-to-know/212-nLkPXn_u634-We Can't Kill Cockroaches？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/212-nLkPXn_u634-We Can't Kill Cockroaches？ ｜｜ I’d Like to Know.en-orig.vtt				
213	dfq9KonSSYc	Is Coffee Dangerous? || I’d Like to Know	https://www.youtube.com/watch?v=dfq9KonSSYc	curation/transcripts/id-like-to-know/213-dfq9KonSSYc-Is Coffee Dangerous？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/213-dfq9KonSSYc-Is Coffee Dangerous？ ｜｜ I’d Like to Know.en-orig.vtt				
214	fzOol5s_-3Y	Can I Perform Christian Meditation? || I’d Like to Know	https://www.youtube.com/watch?v=fzOol5s_-3Y	curation/transcripts/id-like-to-know/214-fzOol5s_-3Y-Can I Perform Christian Meditation？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/214-fzOol5s_-3Y-Can I Perform Christian Meditation？ ｜｜ I’d Like to Know.en-orig.vtt				
215	TBsdVEfg364	More Worlds Out There? || I’d Like to Know	https://www.youtube.com/watch?v=TBsdVEfg364	curation/transcripts/id-like-to-know/215-TBsdVEfg364-More Worlds Out There？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/215-TBsdVEfg364-More Worlds Out There？ ｜｜ I’d Like to Know.en-orig.vtt				
216	l-VC-vUA83I	How Do I Get Involved in Ministry? || I’d Like to Know	https://www.youtube.com/watch?v=l-VC-vUA83I	curation/transcripts/id-like-to-know/216-l-VC-vUA83I-How Do I Get Involved in Ministry？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/216-l-VC-vUA83I-How Do I Get Involved in Ministry？ ｜｜ I’d Like to Know.en-orig.vtt				
217	eIQENG72ETw	Did Lot's Wife Have a Name? || I’d Like to Know	https://www.youtube.com/watch?v=eIQENG72ETw	curation/transcripts/id-like-to-know/217-eIQENG72ETw-Did Lot's Wife Have a Name？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/217-eIQENG72ETw-Did Lot's Wife Have a Name？ ｜｜ I’d Like to Know.en-orig.vtt				
218	GOLs-5q3Mck	Where Was Jesus After He Resurrected? || I’d Like to Know	https://www.youtube.com/watch?v=GOLs-5q3Mck	curation/transcripts/id-like-to-know/218-GOLs-5q3Mck-Where Was Jesus After He Resurrected？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/218-GOLs-5q3Mck-Where Was Jesus After He Resurrected？ ｜｜ I’d Like to Know.en-orig.vtt				
219	uUzla4cccT0	Reaching the Unreached? || I’d Like to Know	https://www.youtube.com/watch?v=uUzla4cccT0	curation/transcripts/id-like-to-know/219-uUzla4cccT0-Reaching the Unreached？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/219-uUzla4cccT0-Reaching the Unreached？ ｜｜ I’d Like to Know.en-orig.vtt				
220	wwABIHKuVBE	God Created Lucifer? || I’d Like to Know	https://www.youtube.com/watch?v=wwABIHKuVBE	curation/transcripts/id-like-to-know/220-wwABIHKuVBE-God Created Lucifer？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/220-wwABIHKuVBE-God Created Lucifer？ ｜｜ I’d Like to Know.en-orig.vtt				
221	X0AJja3uhjY	Earth: Headquarters of the Universe? || I’d Like to Know	https://www.youtube.com/watch?v=X0AJja3uhjY	curation/transcripts/id-like-to-know/221-X0AJja3uhjY-Earth： Headquarters of the Universe？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/221-X0AJja3uhjY-Earth： Headquarters of the Universe？ ｜｜ I’d Like to Know.en-orig.vtt				
222	JVdWVs6YwL0	Human's Can't Procreate with Immortal Bodies? || I’d Like to Know	https://www.youtube.com/watch?v=JVdWVs6YwL0	curation/transcripts/id-like-to-know/222-JVdWVs6YwL0-Human's Can't Procreate with Immortal Bodies？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/222-JVdWVs6YwL0-Human's Can't Procreate with Immortal Bodies？ ｜｜ I’d Like to Know.en-orig.vtt				
223	SVxv9iet3gM	The 'Elect' Will Not Be Deceived? || I’d Like to Know	https://www.youtube.com/watch?v=SVxv9iet3gM	curation/transcripts/id-like-to-know/223-SVxv9iet3gM-The 'Elect' Will Not Be Deceived？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/223-SVxv9iet3gM-The 'Elect' Will Not Be Deceived？ ｜｜ I’d Like to Know.en-orig.vtt				
224	eVqLOC4KFxk	Dancing on the Sabbath? || I’d Like to Know	https://www.youtube.com/watch?v=eVqLOC4KFxk	curation/transcripts/id-like-to-know/224-eVqLOC4KFxk-Dancing on the Sabbath？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/224-eVqLOC4KFxk-Dancing on the Sabbath？ ｜｜ I’d Like to Know.en-orig.vtt				
225	NCcasSIYK7M	Women's Ordination? || I’d Like to Know	https://www.youtube.com/watch?v=NCcasSIYK7M	curation/transcripts/id-like-to-know/225-NCcasSIYK7M-Women's Ordination？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/225-NCcasSIYK7M-Women's Ordination？ ｜｜ I’d Like to Know.en-orig.vtt				
226	U-o1KzTrRl0	Is Cremation Biblical? || I’d Like to Know	https://www.youtube.com/watch?v=U-o1KzTrRl0	curation/transcripts/id-like-to-know/226-U-o1KzTrRl0-Is Cremation Biblical？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/226-U-o1KzTrRl0-Is Cremation Biblical？ ｜｜ I’d Like to Know.en-orig.vtt				
227	xZkfIFe6gto	Is God's Name Jehovah or Yahweh? || I’d Like to Know	https://www.youtube.com/watch?v=xZkfIFe6gto	curation/transcripts/id-like-to-know/227-xZkfIFe6gto-Is God's Name Jehovah or Yahweh？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/227-xZkfIFe6gto-Is God's Name Jehovah or Yahweh？ ｜｜ I’d Like to Know.en-orig.vtt				
228	oGX3s3mvPaQ	Sins in the Heavenly Sanctuary? || I’d Like to Know	https://www.youtube.com/watch?v=oGX3s3mvPaQ	curation/transcripts/id-like-to-know/228-oGX3s3mvPaQ-Sins in the Heavenly Sanctuary？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/228-oGX3s3mvPaQ-Sins in the Heavenly Sanctuary？ ｜｜ I’d Like to Know.en-orig.vtt				
229	6AjvXBGuAg8	Proper Attitude for Prayers? || I’d Like to Know	https://www.youtube.com/watch?v=6AjvXBGuAg8	curation/transcripts/id-like-to-know/229-6AjvXBGuAg8-Proper Attitude for Prayers？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/229-6AjvXBGuAg8-Proper Attitude for Prayers？ ｜｜ I’d Like to Know.en-orig.vtt				
230	PKfk3TDKjmk	Is God Against Polygamy? || I’d Like to Know	https://www.youtube.com/watch?v=PKfk3TDKjmk	curation/transcripts/id-like-to-know/230-PKfk3TDKjmk-Is God Against Polygamy？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/230-PKfk3TDKjmk-Is God Against Polygamy？ ｜｜ I’d Like to Know.en-orig.vtt				
231	tDbhBfEJV7c	Why Did God Not Prevent Sin from Happening? || I’d Like to Know	https://www.youtube.com/watch?v=tDbhBfEJV7c	curation/transcripts/id-like-to-know/231-tDbhBfEJV7c-Why Did God Not Prevent Sin from Happening？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/231-tDbhBfEJV7c-Why Did God Not Prevent Sin from Happening？ ｜｜ I’d Like to Know.en-orig.vtt				
232	6qEuloyAInk	Thou Shalt Not Kill? || I’d Like to Know	https://www.youtube.com/watch?v=6qEuloyAInk	curation/transcripts/id-like-to-know/232-6qEuloyAInk-Thou Shalt Not Kill？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/232-6qEuloyAInk-Thou Shalt Not Kill？ ｜｜ I’d Like to Know.en-orig.vtt				
233	Ezhz9qIfphs	Sacrificing a Bull Instead of a Lamb? || I’d Like to Know	https://www.youtube.com/watch?v=Ezhz9qIfphs	curation/transcripts/id-like-to-know/233-Ezhz9qIfphs-Sacrificing a Bull Instead of a Lamb？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/233-Ezhz9qIfphs-Sacrificing a Bull Instead of a Lamb？ ｜｜ I’d Like to Know.en-orig.vtt				
234	mRbwmgRstk4	Is God Really Trinity? || I’d Like to Know	https://www.youtube.com/watch?v=mRbwmgRstk4	curation/transcripts/id-like-to-know/234-mRbwmgRstk4-Is God Really Trinity？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/234-mRbwmgRstk4-Is God Really Trinity？ ｜｜ I’d Like to Know.en-orig.vtt				
235	wXBV6hfY9vc	Did Jesus Pay Tithe? || I’d Like to Know	https://www.youtube.com/watch?v=wXBV6hfY9vc	curation/transcripts/id-like-to-know/235-wXBV6hfY9vc-Did Jesus Pay Tithe？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/235-wXBV6hfY9vc-Did Jesus Pay Tithe？ ｜｜ I’d Like to Know.en-orig.vtt				
236	oElxNgxtP_Q	Free Choice in the New Earth? || I’d Like to Know	https://www.youtube.com/watch?v=oElxNgxtP_Q	curation/transcripts/id-like-to-know/236-oElxNgxtP_Q-Free Choice in the New Earth？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/236-oElxNgxtP_Q-Free Choice in the New Earth？ ｜｜ I’d Like to Know.en-orig.vtt				
237	_BaWhFLFv7Q	Can Tares be Converted to Wheat? || I’d Like to Know	https://www.youtube.com/watch?v=_BaWhFLFv7Q	curation/transcripts/id-like-to-know/237-_BaWhFLFv7Q-Can Tares be Converted to Wheat？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/237-_BaWhFLFv7Q-Can Tares be Converted to Wheat？ ｜｜ I’d Like to Know.en-orig.vtt				
238	956s9Vy8Wdc	Is Artificial Insemination Still God's Creation? || I’d Like to Know	https://www.youtube.com/watch?v=956s9Vy8Wdc	curation/transcripts/id-like-to-know/238-956s9Vy8Wdc-Is Artificial Insemination Still God's Creation？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/238-956s9Vy8Wdc-Is Artificial Insemination Still God's Creation？ ｜｜ I’d Like to Know.en-orig.vtt				
239	nZru9KrwrdA	Angels Using Golden Cards? || I’d Like to Know	https://www.youtube.com/watch?v=nZru9KrwrdA	curation/transcripts/id-like-to-know/239-nZru9KrwrdA-Angels Using Golden Cards？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/239-nZru9KrwrdA-Angels Using Golden Cards？ ｜｜ I’d Like to Know.en-orig.vtt	ilk-010	010	Angels Using Golden Cards?	curation/curated/id-like-to-know/items/ilk-010.md
240	6eUi5AVpu0c	Will God Shorten Your Life to Save You? || I’d Like to Know	https://www.youtube.com/watch?v=6eUi5AVpu0c	curation/transcripts/id-like-to-know/240-6eUi5AVpu0c-Will God Shorten Your Life to Save You？ ｜｜ I’d Like to Know.info.json					
241	6GnsO-NGBIk	Is God Against Socialism? || I’d Like to Know	https://www.youtube.com/watch?v=6GnsO-NGBIk	curation/transcripts/id-like-to-know/241-6GnsO-NGBIk-Is God Against Socialism？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/241-6GnsO-NGBIk-Is God Against Socialism？ ｜｜ I’d Like to Know.en-orig.vtt				
242	-5tEs2qkcgo	Did Jesus Experience Addictions? || I’d Like to Know	https://www.youtube.com/watch?v=-5tEs2qkcgo	curation/transcripts/id-like-to-know/242--5tEs2qkcgo-Did Jesus Experience Addictions？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/242--5tEs2qkcgo-Did Jesus Experience Addictions？ ｜｜ I’d Like to Know.en-orig.vtt				
243	RP0S2P1KvME	Buying and Selling Literal or Symbolic? || I’d Like to Know	https://www.youtube.com/watch?v=RP0S2P1KvME	curation/transcripts/id-like-to-know/243-RP0S2P1KvME-Buying and Selling Literal or Symbolic？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/243-RP0S2P1KvME-Buying and Selling Literal or Symbolic？ ｜｜ I’d Like to Know.en.vtt	ilk-026	026	Buying and Selling Literal or Symbolic?	curation/curated/id-like-to-know/items/ilk-026.md
244	OzPTXfsFZO4	The Close of Probation Closed? || I’d Like to Know	https://www.youtube.com/watch?v=OzPTXfsFZO4	curation/transcripts/id-like-to-know/244-OzPTXfsFZO4-The Close of Probation Closed？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/244-OzPTXfsFZO4-The Close of Probation Closed？ ｜｜ I’d Like to Know.en-orig.vtt				
245	lBzVWEdDMSw	Is The Health Message Important? || I’d Like to Know	https://www.youtube.com/watch?v=lBzVWEdDMSw	curation/transcripts/id-like-to-know/245-lBzVWEdDMSw-Is The Health Message Important？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/245-lBzVWEdDMSw-Is The Health Message Important？ ｜｜ I’d Like to Know.en-orig.vtt				
246	t5CxuZWbvZc	What is The Bride of The Lamb? || I’d Like to Know	https://www.youtube.com/watch?v=t5CxuZWbvZc	curation/transcripts/id-like-to-know/246-t5CxuZWbvZc-What is The Bride of The Lamb？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/246-t5CxuZWbvZc-What is The Bride of The Lamb？ ｜｜ I’d Like to Know.en-orig.vtt				
247	Cb4whcgS6KY	Will Wearing Jewelry Prevent Me from Going to Heaven? || I’d Like to Know	https://www.youtube.com/watch?v=Cb4whcgS6KY	curation/transcripts/id-like-to-know/247-Cb4whcgS6KY-Will Wearing Jewelry Prevent Me from Going to Heaven？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/247-Cb4whcgS6KY-Will Wearing Jewelry Prevent Me from Going to Heaven？ ｜｜ I’d Like to Know.en-orig.vtt				
248	UMCwpZm54Ac	How Do I Honor My Fake Christian Parents? || I’d Like to Know	https://www.youtube.com/watch?v=UMCwpZm54Ac	curation/transcripts/id-like-to-know/248-UMCwpZm54Ac-How Do I Honor My Fake Christian Parents？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/248-UMCwpZm54Ac-How Do I Honor My Fake Christian Parents？ ｜｜ I’d Like to Know.en-orig.vtt				
249	MszNn-FVtZ8	9. I'd Like To Know - Pr. Stephen Bohr and Pr. James Rafferty - What is the Angel of Death	https://www.youtube.com/watch?v=MszNn-FVtZ8	curation/transcripts/id-like-to-know/249-MszNn-FVtZ8-9. I'd Like To Know - Pr. Stephen Bohr and Pr. James Rafferty - What is the Angel of Death.info.json	curation/transcripts/id-like-to-know/249-MszNn-FVtZ8-9. I'd Like To Know - Pr. Stephen Bohr and Pr. James Rafferty - What is the Angel of Death.en-orig.vtt	ilk-003	003	What Is the Angel of Death	curation/curated/id-like-to-know/items/ilk-003.md
250	of-J3w7HJZw	Did Jesus Have an Advantage Over Us? || I’d Like to Know	https://www.youtube.com/watch?v=of-J3w7HJZw	curation/transcripts/id-like-to-know/250-of-J3w7HJZw-Did Jesus Have an Advantage Over Us？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/250-of-J3w7HJZw-Did Jesus Have an Advantage Over Us？ ｜｜ I’d Like to Know.en-orig.vtt				
251	9W8wWkqQo60	What is Our Responsibility for Our Environment? || I’d Like to Know	https://www.youtube.com/watch?v=9W8wWkqQo60	curation/transcripts/id-like-to-know/251-9W8wWkqQo60-What is Our Responsibility for Our Environment？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/251-9W8wWkqQo60-What is Our Responsibility for Our Environment？ ｜｜ I’d Like to Know.en-orig.vtt				
252	32irwow5wPU	How Old is The Earth? || I’d Like to Know	https://www.youtube.com/watch?v=32irwow5wPU	curation/transcripts/id-like-to-know/252-32irwow5wPU-How Old is The Earth？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/252-32irwow5wPU-How Old is The Earth？ ｜｜ I’d Like to Know.en-orig.vtt				
253	G-S9JMxFJRI	Was Adam With Eve When She Was Tempted? || I’d Like to Know	https://www.youtube.com/watch?v=G-S9JMxFJRI	curation/transcripts/id-like-to-know/253-G-S9JMxFJRI-Was Adam With Eve When She Was Tempted？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/253-G-S9JMxFJRI-Was Adam With Eve When She Was Tempted？ ｜｜ I’d Like to Know.en-orig.vtt				
254	Z0AZsSlFmeo	A Special Resurrection During the Crucifixion? || I’d Like to Know	https://www.youtube.com/watch?v=Z0AZsSlFmeo	curation/transcripts/id-like-to-know/254-Z0AZsSlFmeo-A Special Resurrection During the Crucifixion？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/254-Z0AZsSlFmeo-A Special Resurrection During the Crucifixion？ ｜｜ I’d Like to Know.en-orig.vtt	ilk-004	004	A Special Resurrection During the Crucifixion?	curation/curated/id-like-to-know/items/ilk-004.md
255	LeheYJFlSaY	Is the Judgement Day Important? || I’d Like to Know	https://www.youtube.com/watch?v=LeheYJFlSaY	curation/transcripts/id-like-to-know/255-LeheYJFlSaY-Is the Judgement Day Important？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/255-LeheYJFlSaY-Is the Judgement Day Important？ ｜｜ I’d Like to Know.en-orig.vtt				
256	DCFRHGHintk	Can Women Wear Pants? || I’d Like to Know	https://www.youtube.com/watch?v=DCFRHGHintk	curation/transcripts/id-like-to-know/256-DCFRHGHintk-Can Women Wear Pants？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/256-DCFRHGHintk-Can Women Wear Pants？ ｜｜ I’d Like to Know.en-orig.vtt				
257	_lwfg3DenVk	Did Jesus Keep the Passover Day Literally? || I’d Like to Know	https://www.youtube.com/watch?v=_lwfg3DenVk	curation/transcripts/id-like-to-know/257-_lwfg3DenVk-Did Jesus Keep the Passover Day Literally？ ｜｜ I’d Like to Know.info.json	curation/transcripts/id-like-to-know/257-_lwfg3DenVk-Did Jesus Keep the Passover Day Literally？ ｜｜ I’d Like to Know.en-orig.vtt				
